id,Title,Content,Permalink,Post Type
16843,Newsbreak and RedTrack,"










Newsbreak is America's leading local news app. The platform consists of thousands of publishing partners and independent contributors. Newsbreak is integrated with RedTrack via API, which allows you to automatically update the costs.



Integration





Before you proceed with the integration, make sure to have the already added:











1. Add Newsbreak template to RedTrack.



1.1 Traffic channels → New from template → find Newsbreak → Add → save the template:











1.2  Change the Cost update depth level (if needed) → Save changes to the template:







Refer to this article for more details on the auto cost update feature.



2. Integrate Newsbreak with RedTrack.



In the added Newsbreak traffic channel template, go to NewsBreak API integration → add the API access token from Newsbreak (the token is provided by Newsbreak support) → Save changes to the template:







Active button means the integration is on:



3. Set up a campaign in RedTrack with Newsbreak as a traffic channel.



3.1 Campaigns → Create new campaign → use&nbsp;this guide&nbsp;if you are an Affiliate/&nbsp;this guide&nbsp;if you are an Advertiser&nbsp;to help you create your campaign with Newsbreak as your traffic channel → once the Campaign is added, your tracking link is automatically created, copy&nbsp;Click URL:







Refer to these articles for more details on the tracking methods available:– Universal script– No-redirect– Impressions



3.2 In your campaign settings enable the Auto update costs toggle → Save changes to the campaign:







 Auto update costs feature allows you to receive your cost data directly from Newsbreak via the API. Refer to this article for more details.



4. Set up the tracking on the Newsbreak side.



4.1 Set up the Postback in Newsbreak. Refer to this article for guidance. 



4.2 Add RT Click URL to the Newsbreak Ad Campaign. 



Create your campaign in Newsbreak → Extra tracking Options → add the Click URL from RedTrack (copied in step 3.1) to the Third party click tracking URL field:







5. Set up the Postback URL in RedTrack.



In RedTrack go to campaign settings (created within step 3) → scroll down to&nbsp;S2S Postback for Newsbreak → Add → replace the conversion_event part with the actual conversion event type → Save changes to the campaign:











Important!If you changed the Postback URL in the Traffic channel (added/removed some parameters to it), remember to manually update the link in Campaign settings as well, as it won’t be generated correctly automatically.Some Traffic channels require you to edit the Postback with specific parameters for each Campaign (e.g., the goal for Exoclick or ap_key for Go2Mobi). If the field remains blank or something like “REPLACE” is stated, that means you need to define the Postback conditions manually.


",https://help.redtrack.io/knowledgebase/kb/automation/traffic-source-integration-status-2/newsbreak/,docs
16970,Publisher management,"















",https://help.redtrack.io/knowledgebase/kb/basic-setup-9785/publisher-management/,docs
16973,Reporting portal,"

",https://help.redtrack.io/knowledgebase/kb/basic-setup-9785/reporting-portal/,docs
16981,Cost tracking,"
















Other useful articles related to the topic are down below ⬇️ 
",https://help.redtrack.io/knowledgebase/kb/cost-tracking/,docs
16983,Tracking &amp; Attribution,"

















































",https://help.redtrack.io/knowledgebase/kb/conversion-tracking/,docs
17120,Archived articles,,https://help.redtrack.io/knowledgebase/archived-articles/,docs
17125,Shopify pixel draft,"
Мб лучше смержить шаги, чтобы для всех скриптов было:Шаг 1. Где взять скриптШаг 2-4. Куда вставить скриптДля афилиатов, которым скрипты или пиксель не генерятся автоматом в самом начале секции сделать ноут с темплейтами  откуда брать скрипты кастомно:



To find the pixel go to Websites → Scripts → choose Shopify in the E-com integrations drop-down → copy the pixel.



To add the pixel in Shopify:



1. Settings → Customer events → Add custom pixel → give it a name → Add pixel:











2. In the Permission window mark Analytics → in the Data sale window mark Data collected qualifies as data sale:







3. Paste the pixel copied from your Website form into the Code section → change the tracking.domain and store.domain parts with your actual domains → Connect: 








",https://help.redtrack.io/knowledgebase/back-ups/shopify-pixel/,docs
17294,Scripts in Shopi re-arranged draft,"
2. Add the needed scripts and pixel.





1. Copy the scripts from the added Website form (Websites→choose the needed one→Scripts→choose Shopify→copy the scripts):









If you have the Offer form and no automatically generated scripts, then you need to:




Create and copy the universal tracking script. Use this article → I'm affiliate section.



Copy this Web events tracking Events.js script:




&lt;script src=""https://yourtrackingdomain.com/events.js""&gt;&lt;/script&gt;





2. Add the copied scripts to your Shopify account.



2.1 Sales channels → Online Store → Themes → three dots → Edit code:







2.2 Layout → theme.liquid → add the copied scripts to the end of the&nbsp;&lt;head&gt;&nbsp;tag:







If you change the theme, remember to add the scripts to the new theme again.





1. Copy the pixel from the Website form (Websites→choose the needed one→Scripts→choose Shopify→copy the Pixel for order status page and post-purchase page):







Legacy scripts for Order status page and Post purchase page can be still found in your Website form in the Legacy scripts for Order status page and Post-Purchase page drop-down:





If you have the Offer form and no automatically generated pixel, copy it from here:



analytics.subscribe('checkout_completed', (event) =&gt; {
  const checkout = event.data.checkout;
  const orderId = checkout.order.id;
  var s = document.createElement( 'script' );
  s.setAttribute('src', 'https://tracking.domain/order_completed.js?shop=storedomain.myshopify.com&amp;orderid=' + orderId);
  document.body.appendChild(s);
});





2. Add the copied pixel to your Shopify account.



2.1 Settings → Customer events → Add custom pixel → give it a name → Add pixel:











2.2 In the Permission window mark Analytics → in the Data sale window mark Data collected qualifies as data sale:







2.3 Paste the pixel (copied in step 1) into the Code section → change the tracking.domain and store.domain parts with your actual domains → Connect:






",https://help.redtrack.io/knowledgebase/back-ups/scripts-in-shopi-re-arranged/,docs
17566,Clicks inconsistency,"
Click inconsistency can be presented in the following ways: - Traffic channel is showing higher clicks amount compared to RedTrack.- RedTrack is showing higher clicks amount compared to traffic channel data.- No clicks in RedTrack.- There are clicks but they are attributed to the wrong campaign.



Here is what can be checked/done in these situations:






Check if the tracking links have all the necessary parameters and set properly.



If the tracking script is used, make sure it is fired.



Check if the time zones are the same in both systems.



Make sure the traffic channel is not sending you bot traffic (by analysing reports, IPs, etc.).



Check if you have set campaign filters or offer caps by mistake.



Your traffic channel might have many redirects which slow down the system (e.g: there are a lot of their internal redirects before the visitor is redirected to your tracking URL, as a result – he quits the page before the click comes to RedTrack).



Check if the custom tracking domain is up and running.




If everything is okay with your RedTrack settings, we cannot control the number of clicks in your traffic channel and cannot provide the reason for such a discrepancy on their side. 



What can be done: go to RedTrack → Logs → Clicks → choose the time period → export the clicks log report and ask your traffic channel account manager for advice.&nbsp;






Check if the correct links with correct parameters are used on the traffic channel side.



Check if the clicks coming from the traffic channel contain the dynamic parameters (this can be done in logs).



Make sure there is no bot or organic traffic coming to the paid traffic campaign.



Exclude the time zone difference.



If the tracking script is used, make sure it is triggered on the page only once.




RedTrack tracks the number of visits to your campaigns. Since we are not integrated with your traffic channel, we do not get the numbers of clicks reported by their system directly. The primary purpose of tracking is to track&nbsp;all visits&nbsp;going through your campaign URL/website/shop, no matter what is shown in the traffic channel.Analyse your&nbsp;reports&nbsp;for the different data slices to check your click parameters.






Check if the tracking links are set correctly if you work with redirect method.



Check and ensure the scripts are correct and are fired properly on the page for no redirect method.



Make sure the tracking domain is up and running.



Exclude clicks being redirected to the organic campaign.







Check if the correct tracking links are used on the traffic channel side - each contains the unique campaign id, it should be the one you attribute your traffic to.



If it is a no redirect tracking, check for the correct tracking parameter to be used on the traffic channel side or in the script itself.



",https://help.redtrack.io/knowledgebase/kb/conversion-tracking/clicks-inconsistency/,docs
17596,Cost/Ad spend: troubleshoot,"
Depending on what is the initial problem: no costs at all or the data is coming but it is incorrect, the troubleshoot checklist may differ.





Here is what you need to check on your side:



1. The traffic channel should be connected from the template. No error is shown for API integrations. If it is not connected or you are not sure, re-connect it.



2. The correct account is connected. It should be the one you run your traffic from (the admin account if you are an invited user).



3. Issue with dynamic parameters.




For API integrations: the dynamic parameters such as campaign id, adset id and ad id are received by RedTrack (Logs → Clicks → check sub values; Report → campaign id, adset id or ad id grouping). If there are no parameters in click logs, we are not receiving them from your traffic channel. Either these are your test clicks, or you need to check the traffic channel campaign settings to have the parameters string in place.



For non-API integrations: make sure your traffic channel supports the dynamic parameter for costs and it is added to the tracking link.




4. For API-integrations: the correct roles are assigned to the dynamic parameters. For the cost update to work properly, the following roles should be assigned to the ids in your traffic channel settings:







5. Check the cost model you use in the campaign settings (should be CPC) and if the Auto-update cost toggle (for API integrations) is on inside the campaign settings.



If, after checking/doing all the suggested actions, you still experience the problem with the costs not coming, email to support@redtrack.io for assistance.





Some of the points below can be applied to API integrations only, but the logic is similar for any cost inconsistency troubleshooting.



What you can check to understand why the cost data is incomplete (higher or lower than the one you have on the traffic channel):



1. The first thing you need to compare is the IDs. RedTrack takes the cost data per ID (campaign, ad set, or ad, depending on your subscription level), so if some ID is missing, its cost data will not be included in your RedTrack report.



Check if all IDs are received in RedTrack (campaign report → group by (target ID used for the cost update) → check the list). If not, check this campaign, adset or ad in your traffic channel and ensure the dynamic parameters are added to pass the ID.



2. Check if the correct roles are assigned to the traffic channel IDs in RedTrack. This can be checked in your traffic channel settings:







Make sure to have only one parameter per these roles assigned. There cannot be 2 Aids per traffic channel.



3. Check if the time zones match in your RedTrack account setting and the traffic channel.



The timezone of the cost data received via the API can be checked in your cost logs. If the timezones of your traffic channel and RedTrack don't match or the timezones within your ad accounts in the traffic channel do not match (for example, when you run traffic from different ad accounts to one RedTrack campaign), cost data matching is impossible.







4. Check the cost logs in RedTrack: if costs stopped coming for some time and caused this discrepancy, you might need to reconnect the traffic channel.



5. Make sure the currency matches in both systems.



6. Check if the click numbers match in both systems.


",https://help.redtrack.io/knowledgebase/kb/cost-tracking/cost-ad-spend-troubleshoot/,docs
17608,May-June 2024,"
➲ Taboola API integration: added a new level of cost updates by placement (site_id).



➲ Added the possibility to highlight rows in the report table based on the chosen metric.



➲ RedTrack became integrated with NewsBreak via API (eligible for cost update on 3 levels: campaign, ad set, ad).



➲ Shopify integration: scripts for tracking upsell apps were replaced by one pixel which can be found in the Website form of the client's RT account.



➲ Google Ads integration: as of now RedTrack updates last day's costs 2 times: at 9:00 UTC and 14:00 UTC.



➲  Snapchat is now integrated with RedTrack via API (eligible for cost update on 3 levels: campaign, ad set, ad).



➲  Implemented the possibility to add custom columns to RedTrack reports.
",https://help.redtrack.io/knowledgebase/redtrack-insights/product-faq-9760/records-for-2024-14363/changelog-may-june-2024/,docs
17759,Reporting: columns,"
What are Columns in RedTrack?



Columns in RedTrack is our analytical data processing system. The Columns functionality in a report organizes and displays collected data, structuring it based on the selected data slice, thereby allowing for easier analysis and interpretation.



Each report in RT has a different set of columns you've set (e.g. the same types of columns set in the Campaign report won't be by default added to your Traffic channel report, unless you set them up exactly the same).



This table will show which reports/sections of the RT tool have columns and whether they are customizable:



Report/SectionColumns can be added/removed from/to the template lists (yes/no)Possibility to add custom columns with metrics (yes/no)Ads ManagerYesYesAutomated rulesNoNoConversion pathNoNoReports:CampaignOffersTraffic channelsOffer sourcesIP reportYesYesLandersYesYesLogs:ClicksConversionsS2S PostbacksAPI PostbacksCost updatesYesNo



Manipulations with columns



1. To access column settings press the Columns icon in the needed report/section:







2. Adjust columns as per your needs:





1. To add the column to the report go to the grey list of the columns on your left → press arrow next to it → Save changes to the column settings:











2. To remove the column from the report go to the green list of the columns on your right → press arrow next to it → Save changes to the column settings:











3. You can arrange the set of columns in templates for convenience. So far RT functionality allows you to collect 3 types of templates and all of them you can customize (add/remove/highlight the preferred columns) as per your needs:









With the help of custom columns you can create and configure additional columns in a data table to suit your specific needs, enabling more personalized data organization and analysis.



To add a custom column:



1. Go to Columns → Add custom column → fill in the mandatory fields → enter the formula for your custom column → Save new column:







2. Once it's created it'll be added to the grey list of columns, add this column to the green list of columns (active columns) → Save column settings to apply the changes to the report table:









RedTrack functionality allows you to highlight certain rows based on the chosen column value. It can be done in 2 ways (choose the preferred one):





To highlight rows via Toggles go to the needed report/section → columns settings → identify the preferred value for the system you need to switch on the toggle in the chosen column.



Example: You decided to turn on the Total ROI toggle:







So now your report is highlighted based on the Total ROI data:







You can turn on only 1 toggle (choose only one value based on which the rows will be highlighted) per one report. That being said, you can choose a different toggle (another value based on which the rows will be highlighted) in another report. For example: you turned on the Cost toggle for Campaigns report, so your rows will be highlighted based on the cost data in the Campaigns report. Then you went to the Offers  report and turned on the Total ROI toggle, so your rows will be highlighted based on the total ROI data in the Offers report.



If you want to set up the colours in all the templates and all the reports and manage it in one place hover to the ""via Workplace settings"" tab.





To manage the highlight of rows and set them up for all the reports and templates in one place go to burger menu → Settings → Workplace → Control the color of the rows → next to each report choose the preferred value based on which the rows will be highlighted → Save changes: 











To change the format of the displayed data go to burger menu → Settings → Workspace → choose the quantity of numbers after the divider → select the needed divider (dot or comma) → Save changes:









To adjust the table layout:



1. Press the Density button in the chosen report:







2. Set the preferred mode: 




Compact:









Standard:









Comfortable:







",https://help.redtrack.io/knowledgebase/kb/basic-setup-9785/reports-and-dashboards-r-10959/columns/,docs
17944,Buttons: color,"












































Based on:







Colors:Button: 081a33Text: #FFFFFFHover: #FA534B











Based on:







Colors:Button: 21ae64Text: fffff6Hover: rgba(42,224,128,255)















Based on: our corporate colors



Colors:Button: #45BA75Text: #45BA75Hover: #FF4D3D




















",https://help.redtrack.io/knowledgebase/tests-11135/buttons-color/,docs
18076,Marketplace,"






Services recommended




RedTrack.io Tech Team



For the cases where you may need one-time help, or you decide to implement a new complex funnel and don’t know what to do, or you’re afraid to make a mistake – our team is ready to take care of everything for you.






Campaign setup: from the very beginning, with a detailed personal video or on a call together with you



Traffic source/affiliate network integration (we will do it with you)



Landing page setup assistance: help with scripts implementation inside the page code or for various landing page builders



Remote setup assistance and check via Teamviewer



GTM implementation and support



Publisher panel/reporting portal setup



Domain and SSL certificate integration and setup



Complex funnels setup (several landing pages in a row, extended conversion events tracking on different pages, etc.)



External tools integration assistance (e-com, CRMs, etc.)



Research and implementation help for non-standard flows



Personalized scripts creation and implementation



New features development and implementation



Assistance with moving the data, bulk upload (offers, campaigns)






To place a request, fill in the form and we'll get back to you shorlty:







Odey &amp; MarketingTechGenius.com



RedTrack Team like when someone can deliver the results faster then we do. It helps us a lot.



So, we would like to recommend Odey and his MarketingTechGenius Team. We have seen them in action for several RedTrack.io clients and they deliver the result. Odey says they can do more. Here is the list of services they are happy to help you with:





1) RedTrack Setup and Configuration:




Complete setup of the RedTrack ( Landers, Offers, Campaigns, Traffic Channels, Domains, Custom Setups for Individuals or Teams).



Configuration of settings and preferences.




2) Integration with Affiliate Networks:




Integration with various affiliate networks:

ClickBank



MaxBounty



Digistore24



Others





Testing and verification of affiliate network integration to guarantee accurate data.




3) Traffic Source Integration:




Facebook Integration:

Configuring Facebook pixel for tracking conversions.



Adapting to changes due to iOS 14 for accurate tracking.



Utilizing UTM parameters for accurate tracking from Facebook ads.





TikTok Integration:

Implementing the TikTok Pixel for tracking and optimization.



Ensuring proper tracking of TikTok ad campaigns.





Google Ads Integration:

Setting up Google Ads conversion tracking with RedTrack.



Configuring tracking templates for Google Ads campaigns.





Microsoft/Bing Ads Integration:

Implementing tracking for Microsoft Advertising campaigns.





ClickFunnels Integration:

Configuring tracking for ClickFunnels sales funnels.



Ensuring accurate tracking of conversions within ClickFunnels.





Taboola Integration:

Setting up tracking for Taboola campaigns.





MaxBounty and Digistore24:

Tailoring integration for specific affiliate networks.





Shopify Integration:

Implementing Shopify conversion tracking with RedTrack.



Configuring tracking for specific products and campaigns.





Woocommerce Integration:

Integrating RedTrack with WooCommerce for tracking e-commerce transactions.





Ringba integrations:

Ringba - RT - Google



Ringba - RT - FB



Ringba - RT - Tiktok



Ringba - RT - Affiliate networks



Ringba Reporting Optimizations.





Other Platforms:

Tailoring integration for specific traffic sources like native ad platforms, display networks, etc.



Implementing custom tracking solutions for unique traffic sources.






4) Multi-Channel Tracking:




Ensuring tracking across various channels like social media, search engines, email, etc.



Configuring cross-channel attribution settings.




5) Troubleshooting and Support:




Providing platform-specific support for any issues related to RedTrack implementation or Affiliate Networks (Everflow, cake, hasoffers, etc.).




6) Security Measures:




Implementing security features for each platform to protect against fraud.



Regular security audits specific to the requirements of each platform.




7) Training and Documentation:




Platform-specific training sessions



Providing simplified documentation tailored to each platform.




8) API Integrations:




Integrating RedTrack with each platform through APIs for seamless data exchange.



Custom API development based on specific requirements of each platform.




9) Custom Development:




Offering custom development services for additional features or modifications specific to each platform.




10) Optimizations:




RIngba RTTs &amp; RTS &amp; Master Campaigns for Maximizing Revenue



Everflow Routing Based on EPCs and Smart links.



Data Monetization from different sources.



Connecting Ringba or other platforms With your CRM for outbounds.



CRM optimizations and support.




11) Google &amp; Youtube Consultation:




Different tricks and techniques



Optimizations




12) Custom Landing Pages Creation.



13) GPT Integrations.





Email to: odeykassam@gmail.comRemember to mention you saw this page 🙂





Cubatica Team: paid funnel set-up



Cubatica Team provided dedicated RedTrack.io funnel set-up services based on several years of RedTrack.io user experience. The best solution for media buyers looking for turnkey funnel set-up.




Regular funnel from $250



Ringba funnel from $500




Please email redtrackVIP@cubatica.com or ask the RedTrack.io team for the intro.





Banner &amp; Landing Page Design Services for Performance Marketers



Banners&amp;Landers is your go-to destination for design, web, and video services tailored for performance marketers. With expertise in creating captivating banners, high-converting landing pages, safe sites, impactful VSLs, engaging UGC, and attention-grabbing social media videos, they have all the tools to elevate your brand's performance. Their skilled copywriters excel in crafting persuasive copy and writing compelling ad angles. With years of experience and a track record of success since 2014, Banners&amp;Landers is committed to delivering exceptional results for your performance marketing campaigns



Skype: https://join.skype.com/invite/dB0GjPUvSjs7Telegram: https://t.me/bannerslandersWebsite: https://bannerslanders.com/



Do not forget to mention you found Banners&amp;Landers on RedTrack.io for a “newcomer bonus”.





Defined Chase



The Digital Marketing Agency Behind $100M Ad Spend:



From commanding tens of millions in annual ad spend to comprehensive brand elevation, Define Chase is go-to solution for e-com brands. Defined Chase team not only boost your brand’s awareness and revenue but also emphasize profitability. With expert tracking across all your main analytics and advertising channels, they offer a complete, data-driven strategy to escalate your growth.



Website: https://www.definedchase.comEmail: info@definedchase.com





Offshore staffing for Your Business



Hire ridiculously talented offshore staff that cost 40%-80% less than EU or US-based equivalents. Remotely Team specializes in hiring media-buyers but can cover other roles like full-stack developers. Please reach out to them directly or ask us for the intro.



Website: https://www.remotelytalents.com/Email: adomas@remotelytalents.com




Apps




Rapid Pace CRM



Rapidpace CRM is designed to serve a wide range of industries, including but not limited to iGaming, Casino and Betting, logistics and delivery, and more. Our system's versatility allows businesses across various sectors to streamline their user relationship management.



Find it here.





Clickpic



Clickpic is a user-friendly and easy-to-use ad creative generator, even for those with no design or technical experience. Simply upload the image, add the headline and get the banners. The generated ad creatives will be optimized for Google Display Network and Meta Ads



Find it here.





Billo



Billo, the ultimate UGC video platform trusted by over 20K brands (including HelloFresh, Nestle, and Philips), helps you achieve your brand goals with custom UGC videos made by over 3K vetted creators &amp; really affordable prices starting at $59/video.New to Billo? Get your first video with $50 OFF by using&nbsp;REDT-TCVO-BILLO&nbsp;discount code.



Find it here.

",https://help.redtrack.io/knowledgebase/redtrack-insights/service-marketplace/,docs
18117,RedTrack Insights,,https://help.redtrack.io/knowledgebase/redtrack-insights/,docs
18387,Ads Manager draft,"
What's Ads Manager?



Ads Manager tab in RedTrack provides information about where your traffic originates based on RT_roles that you can set up for all your tracking links. The idea behind the report is to have all the data across all campaigns presented in a familiar layout for advertisers who are used to working with Facebook / Google Analytics reports.



RT_roles should be configured in the traffic channel template (in most templates the roles are already in place):



Parameter Name/DescriptionRoleCampaign IDCidAdgroup IDGidAd IDAidPlacement IDPid







Ads Manager is available for all traffic channels, but only several of them are eligible for automation at the moment:- Meta (Facebook): manage objects with ID (campaign, adset, ad) and manage daily budget.- TikTok: manage objects with ID (campaign, adset, ad).



If Ads Manager or certain features within it are not visible/available in your account please contact sales@redtrack.io.



How to work with Ads Manager



1. On the main RedTrack menu go to Ads Manager → press cogwheel to manage (add/delete) the data slices (RT_toles):







2. Within the chosen data slice you can:





To analyse the report within a chosen data slice, filter it by Date → needed Offer/ Brand or Traffic channel or simply Search by ID object/ID → press Apply/Refresh: 









You can decide yourself which columns you want to see in the report. To customize your columns click on this icon: 







Refer to the Columns guide for details about this functionality.





This feature is currently available only for Facebook and TikTok.



If you update the budget on the FB side, in RedTrack the actual data (status) will be updated every 30 minutes.



Without going to your Facebook/TikTok account you can enable or disable objects with ID (API integration works by Campaign ID, Adgroup and Ad ID) in RedTrack via Ads manager. To do that you need to enable/disable the ON/OFF toggle next to the needed object:









This feature is currently available only for Facebook. 



If you update the budget on the FB side, in RedTrack the actual data (daily budget) will be updated every 30 minutes.



In the Daily budget column you can change the budget amount at the Campaign or Adgroup level depending on the settings. To do that click on the pencil icon → add the budget amount in the modal window → click Save to apply the changes:






",https://help.redtrack.io/knowledgebase/back-ups/ads-manager/,docs
18529,e-com dtc table draft,"
table:







WhatHowI want to read / watch1. Add a custom tracking domain + issue an SSL certificate for it1. Add a CNAME record pointing to your RedTrack default domain in the domain registrar.2. On the left menu, go to Tools → Domains → New → default domain is stated right on the top and looks like smth.rdtk.io.3. Add the integrated domain to your RedTrack account and activate the Free SSL option.To learn more about custom tracking domain:click on this RT KB guide.follow this video explanation.2. Add Brand and Website1. Go to Brands → New → Add your brand (it is the name of your shop).2. On the same page, add the purchase data parameters – Name/Description is what you will see in reports – Roles define their use with CAPI.3. Go to Websites → New → Add your website URL (this is your e-com shop).4. Follow the suggested steps to generate the scripts. You will need it later for your e-com platform.5. (Only If you are using Facebook) Add your pixel and conversion API token from Facebook under your website settings → CAPI (Maximize signals).To learn more about brands, websites and universal tracking script in RedTrack:click on this RT KB guide.check out brand and website video explanations.follow this universal tracking script guide.3. Add custom conversion events1. Go to Tools → Conversion Tracking → Conversion types.2. Add the conversion types from the list below depending on your software:Shopify – from point 3.1Woocommerce – from point 3.23. Set the duplicate postback mode for each of the events according to your business needs.For details:follow this conversion types guide on RT KB.check out this duplicate postback modes guide on RT KB.3.1 ShopifyViewContentAddToCartInitiateCheckoutPurchaseUpsellShippingPartialRefundRefund3.2 WoocommerceViewContentAddToCartInitiateCheckoutPurchaseSubscriptionUpsellDownsellOrderBump4. Connect your e-com backend with RedTrackBelow you can find 2 blocks: Shopify and Woocommerce. Currently, these are the platforms RedTrack has an extended integration with.4.1 ShopifyCreate a custom app1. Your Shopify store → Apps → Apps and sales channel settings → Develop apps for your store → Create an app2. In the Admin API scopes tick read and right rights for Order editing, Orders, Script tags3. Install the app and reveal the access token. Copy it and save as you can only see it onceFor details check out Shopify guide on RT KB.Add the required scripts to theme.liquid1. Online Store section → Themes → Actions → Edit code → Open the theme.liquid file2. Add the scripts you generated within the step 2 (4) to the headSet the required webhooks1. Settings → Notifications → Webhooks → Create webhook2. Checkout creation and Order creation are mandatory.Format: JSONAPI version: LatestURL: it was generated automatically within step 2 (4).Scroll down the scrips section of your website to the Webhook URAdd the script to the Order status page1. Settings > Checkout > Order Status page > Additional scripts2. Add the Order Status page script you have generated within step 2 (4)(optional) Add scripts to the Post-purchase section1. In case you use upsell apps, go to Settings > Checkout > Post Purchase page > Additional scripts2. Add the Post Purchase page scripts you have generated within step 2 (4) to the Post-purchase page → Additional scripts1. Go to RedTrack account → Tools → Integrations → Shopify2. Add the Shop ID (the shop domain) and the token generated within the step 4.1 – 34.2 WooCommerceUpload RedTrack plugin to Woocom:1. Plugins → Add New → Upload Plugin → Choose file → upload the downloaded RedTrack.io plugin from your computer.2. Press Install Now.For details check out WooCommerce guide on RT KB.Activate pluginClick the Activate Plugin buttonAdd universal tracking script:1. Copy the universal tracking script generated within the step 2 (4)2. Click on Settings for RedTrack plugin → Script → add and save the changesFollow this video explanation on how to add RedTrack tracking script to WooCommerce web store4.3 Other e-com integrationsWe support a couple more integrations with the other services. You can find the guidelines in the next columnCheck out the following guides for other e-com integrations:PrestaShopBigCommerceMagento5. Add traffic channels and integrate them with RedTrackIn RedTrack you can have as many traffic channels as you wish. To do that go to RedTrack → Traffic channels → New from template (used if RT has a preset template for your channel) / New from scratch (if RT doesn't have a preset template for your channel).Remember that traffic channels are integrated with RT in different ways. To make the proper setup follow the steps in our RT KB guides precisely:API integrated traffic channelsNon API integrated traffic channelsFor details check out Adding traffic channels guide on RT KB.5.1 Google1. Find Google Ads (No-redirect tracking) → Add → Save.2. Scroll down to the Google API integration.3. Connect to your Google Ads account by pressing a “Sign in with Google” button.4. Once done, you can add your Google ID and save the changes.5. Adjust the conversion mapping as per your needs.For details check out Google Ads guide on RT KB.5.2 Facebook1. Find Facebook → Add → Save.2. Press the “Connect Facebook” button → follow the steps suggested.3. Verify your tracking domain on the Facebook side.For details check out Facebook guide on RT KB.5.3 TikTok1. Find TikTok → Add → Save.2. Press the “Connect TikTok” button → follow the steps suggested. 3. Add your pixel id and access token from TikTok.For details check out TikTok guide on RT KB.6. Create paid traffic campaigns1. The campaign for capturing your organic traffic is already in place, now you need to create a campaign for the paid traffic. Simply go to Campaigns → New → Set the name, domain and select the website from the list.2. The essential part is to add the shop URL and the tracking parameters from RedTrack to your traffic channel. The shop URL is to be added as the main link where you direct the traffic Tracking parameters can be taken from the paid traffic campaign → Tracking parameters (UTMs).3. The obligatory step is to enable the Auto update costs toggle inside the campaign settings in the right corner.For details check out Adding campaign guide on RT KB.6.1 GoogleGoogle is tricky as different campaign types require adding tracking parameters to different sections.1. Regular campaigns:Settings → Account settings → Tracking → Tracking template.2. Merchant Center campaigns:Settings → Account settings → Tracking → Final URL suffix remove the {lpurl}? from the parameters string.3. YouTube Tracking parameters for YouTube are added only on the Ad level.For details:check out Google Ads guide → Setting up the tracking in Google Ads.follow this video for tips on how to add tracking parameters to Google Ads campaigns.6.2 Facebook1. Go to Ads Manager → Create Ad → Create New Campaign or Use existing Campaign → add your shop URL2. Add additional tracking parameters from your RedTrack account to your URL in the “URL parameters” sectionThis video tip will show you how to add tracking parameters to Facebook (Meta) Ads campaign.6.3 TiktokInsert your website URL + the tracking parameters under Ad → Ad details → URL.For details:Please use the dedicated TikTok guide on creating Campaigns and handling settings within ad groups, and ads.And here is the RedTrack guide on TikTokcheck out this guide to help you set up an ad campaign in TikTok Ads Manager.follow this TikTok guide on RT KB.7. Run trafficOnce you start running the traffic from Facebook, Google or any traffic provider you work with, you will see it immediately in your RedTrack account.Traffic goes through your funnel and ends in the shop.This is all working on the backend and only requires your attention in analysing the data received.At this point, we want to know if the data is correct for you and are waiting for your feedback: support@redtrack.io8. Start receiving ad spend in RedTrackYou will start receiving the cost data from the integrated traffic channel automatically with the frequency available for your subscription.Here is the accuracy we can guarantee:API integrated traffic channel is sending us the cost data, there are no errors in logsFor the non-API traffic channel: the costs are set and working (set on a campaign level, received via the macro, updated manually)Do not hesitate to ask for any help at this point: support@redtrack.io9. Start receiving revenue in RedTrack and the conversion data in your traffic channelThe visitor makes the purchase, and the shop sends the purchase or checkout information back to RedTrack.Here is the accuracy we can guarantee:1. Revenue– The revenue is received from the website, shop, affiliate network for the stated events– The accuracy varies between those values:90-99% for the standard e-com integration70-90% for the custom integrations (if you add any additional steps to the checklist provided).2. AttributionWe guarantee a close to 0 discrepancy for the conversion data between your integrated e-com shop and RedTrack. The conversion distribution between the paid and organic campaigns may vary since RedTrack normally attaches the conversion to the specific touch points tracked.In case of any questions, support@redtrack.io is here to check and provide an explanation for you.
",https://help.redtrack.io/knowledgebase/back-ups/e-com-dtc-table/,docs
